{'loss': 4.5677, 'grad_norm': 1.8173993825912476, 'learning_rate': 0.0, 'epoch': 0.01}
{'loss': 0.0492, 'grad_norm': 0.1349431723356247, 'learning_rate': 8.36830835117773e-05, 'epoch': 17.49}
{'loss': 0.0467, 'grad_norm': 0.11187583208084106, 'learning_rate': 8.359743040685225e-05, 'epoch': 17.5}
{'loss': 0.0487, 'grad_norm': 0.11337582021951675, 'learning_rate': 8.351177730192719e-05, 'epoch': 17.52}
{'loss': 0.0514, 'grad_norm': 0.24418140947818756, 'learning_rate': 8.342612419700214e-05, 'epoch': 17.53}
{'loss': 0.0444, 'grad_norm': 0.1381043791770935, 'learning_rate': 8.334047109207709e-05, 'epoch': 17.54}
{'loss': 0.0499, 'grad_norm': 0.11868799477815628, 'learning_rate': 8.325481798715204e-05, 'epoch': 17.56}
{'loss': 0.0472, 'grad_norm': 0.10253928601741791, 'learning_rate': 8.316916488222697e-05, 'epoch': 17.57}
{'loss': 0.0509, 'grad_norm': 0.11710161715745926, 'learning_rate': 8.308351177730194e-05, 'epoch': 17.58}
{'loss': 0.0556, 'grad_norm': 0.12712711095809937, 'learning_rate': 8.299785867237689e-05, 'epoch': 17.6}
{'loss': 0.0516, 'grad_norm': 0.10712002217769623, 'learning_rate': 8.291220556745182e-05, 'epoch': 17.61}
{'loss': 0.0488, 'grad_norm': 0.1052347868680954, 'learning_rate': 8.282655246252677e-05, 'epoch': 17.62}
{'loss': 0.0434, 'grad_norm': 0.1069544106721878, 'learning_rate': 8.274089935760172e-05, 'epoch': 17.63}
{'loss': 0.0486, 'grad_norm': 0.09547575563192368, 'learning_rate': 8.265524625267667e-05, 'epoch': 17.65}
{'loss': 0.0491, 'grad_norm': 0.09739445894956589, 'learning_rate': 8.25695931477516e-05, 'epoch': 17.66}
{'loss': 0.0556, 'grad_norm': 0.11801851540803909, 'learning_rate': 8.248394004282656e-05, 'epoch': 17.67}
{'loss': 0.0552, 'grad_norm': 0.11275618523359299, 'learning_rate': 8.23982869379015e-05, 'epoch': 17.69}
{'loss': 0.0567, 'grad_norm': 0.11531069874763489, 'learning_rate': 8.231263383297645e-05, 'epoch': 17.7}
{'loss': 0.0484, 'grad_norm': 0.10072676092386246, 'learning_rate': 8.222698072805139e-05, 'epoch': 17.71}
{'loss': 0.055, 'grad_norm': 0.1169789656996727, 'learning_rate': 8.214132762312634e-05, 'epoch': 17.72}
{'loss': 0.0571, 'grad_norm': 0.10961726307868958, 'learning_rate': 8.205567451820129e-05, 'epoch': 17.74}
{'loss': 0.0565, 'grad_norm': 0.10850102454423904, 'learning_rate': 8.197002141327624e-05, 'epoch': 17.75}
{'loss': 0.0491, 'grad_norm': 0.09306049346923828, 'learning_rate': 8.188436830835117e-05, 'epoch': 17.76}
{'loss': 0.0556, 'grad_norm': 0.09578366577625275, 'learning_rate': 8.179871520342612e-05, 'epoch': 17.78}
{'loss': 0.0523, 'grad_norm': 0.18738149106502533, 'learning_rate': 8.171306209850107e-05, 'epoch': 17.79}
{'loss': 0.0523, 'grad_norm': 0.09952493011951447, 'learning_rate': 8.162740899357601e-05, 'epoch': 17.8}
{'loss': 0.0578, 'grad_norm': 0.09856688976287842, 'learning_rate': 8.154175588865097e-05, 'epoch': 17.82}
{'loss': 0.0522, 'grad_norm': 0.10253836214542389, 'learning_rate': 8.145610278372592e-05, 'epoch': 17.83}
{'loss': 0.0504, 'grad_norm': 0.09762555360794067, 'learning_rate': 8.137044967880087e-05, 'epoch': 17.84}
{'loss': 0.0429, 'grad_norm': 0.07797572761774063, 'learning_rate': 8.12847965738758e-05, 'epoch': 17.85}
{'loss': 0.0551, 'grad_norm': 0.10901062935590744, 'learning_rate': 8.119914346895076e-05, 'epoch': 17.87}
{'loss': 0.052, 'grad_norm': 0.10897223651409149, 'learning_rate': 8.11134903640257e-05, 'epoch': 17.88}
{'loss': 0.0521, 'grad_norm': 0.11416224390268326, 'learning_rate': 8.102783725910064e-05, 'epoch': 17.89}
{'loss': 0.0447, 'grad_norm': 0.08656834065914154, 'learning_rate': 8.094218415417559e-05, 'epoch': 17.91}
{'loss': 0.0567, 'grad_norm': 0.10699234157800674, 'learning_rate': 8.085653104925054e-05, 'epoch': 17.92}
{'loss': 0.0548, 'grad_norm': 0.12125743180513382, 'learning_rate': 8.077087794432549e-05, 'epoch': 17.93}
{'loss': 0.0557, 'grad_norm': 0.10645562410354614, 'learning_rate': 8.068522483940043e-05, 'epoch': 17.94}
{'loss': 0.0562, 'grad_norm': 0.11520004272460938, 'learning_rate': 8.059957173447537e-05, 'epoch': 17.96}
{'loss': 0.0534, 'grad_norm': 0.10804519802331924, 'learning_rate': 8.051391862955032e-05, 'epoch': 17.97}
{'loss': 0.0539, 'grad_norm': 0.10684041678905487, 'learning_rate': 8.042826552462527e-05, 'epoch': 17.98}
{'loss': 0.0479, 'grad_norm': 0.0866963118314743, 'learning_rate': 8.034261241970021e-05, 'epoch': 18.0}
{'loss': 0.0487, 'grad_norm': 0.3004174530506134, 'learning_rate': 8.025695931477516e-05, 'epoch': 18.0}
{'loss': 0.0467, 'grad_norm': 0.09755555540323257, 'learning_rate': 8.017130620985011e-05, 'epoch': 18.01}
{'loss': 0.0477, 'grad_norm': 0.09693849831819534, 'learning_rate': 8.008565310492506e-05, 'epoch': 18.03}
{'loss': 0.0444, 'grad_norm': 0.08174125105142593, 'learning_rate': 8e-05, 'epoch': 18.04}
{'loss': 0.0401, 'grad_norm': 0.08538402616977692, 'learning_rate': 7.991434689507496e-05, 'epoch': 18.05}
{'loss': 0.0415, 'grad_norm': 0.08214420080184937, 'learning_rate': 7.98286937901499e-05, 'epoch': 18.06}
{'loss': 0.0446, 'grad_norm': 0.45249253511428833, 'learning_rate': 7.974304068522484e-05, 'epoch': 18.08}
{'loss': 0.0461, 'grad_norm': 0.09196299314498901, 'learning_rate': 7.965738758029979e-05, 'epoch': 18.09}
{'loss': 0.044, 'grad_norm': 0.07955700904130936, 'learning_rate': 7.957173447537474e-05, 'epoch': 18.1}
{'loss': 0.0433, 'grad_norm': 0.15431363880634308, 'learning_rate': 7.948608137044969e-05, 'epoch': 18.12}
{'loss': 0.0457, 'grad_norm': 0.08956598490476608, 'learning_rate': 7.940042826552463e-05, 'epoch': 18.13}
{'loss': 0.0408, 'grad_norm': 0.08279697597026825, 'learning_rate': 7.931477516059957e-05, 'epoch': 18.14}
{'loss': 0.037, 'grad_norm': 0.06529760360717773, 'learning_rate': 7.922912205567452e-05, 'epoch': 18.16}
{'loss': 0.0509, 'grad_norm': 0.09963679313659668, 'learning_rate': 7.914346895074947e-05, 'epoch': 18.17}
{'loss': 0.0495, 'grad_norm': 0.10882656276226044, 'learning_rate': 7.905781584582441e-05, 'epoch': 18.18}
{'loss': 0.0467, 'grad_norm': 0.1020071730017662, 'learning_rate': 7.897216274089936e-05, 'epoch': 18.19}
{'loss': 0.0454, 'grad_norm': 0.10781282931566238, 'learning_rate': 7.888650963597431e-05, 'epoch': 18.21}
{'loss': 0.0508, 'grad_norm': 0.12641456723213196, 'learning_rate': 7.880085653104924e-05, 'epoch': 18.22}
{'loss': 0.0602, 'grad_norm': 0.1314518302679062, 'learning_rate': 7.871520342612419e-05, 'epoch': 18.23}
{'loss': 0.0411, 'grad_norm': 0.08668883144855499, 'learning_rate': 7.862955032119916e-05, 'epoch': 18.25}
{'loss': 0.0454, 'grad_norm': 0.10083112865686417, 'learning_rate': 7.854389721627409e-05, 'epoch': 18.26}
{'loss': 0.0455, 'grad_norm': 0.10174260288476944, 'learning_rate': 7.845824411134904e-05, 'epoch': 18.27}
{'loss': 0.0482, 'grad_norm': 0.10416305065155029, 'learning_rate': 7.837259100642399e-05, 'epoch': 18.28}
{'loss': 0.0448, 'grad_norm': 0.11389569938182831, 'learning_rate': 7.828693790149894e-05, 'epoch': 18.3}
{'loss': 0.0475, 'grad_norm': 0.11218131333589554, 'learning_rate': 7.820128479657388e-05, 'epoch': 18.31}
{'loss': 0.0584, 'grad_norm': 0.11593296378850937, 'learning_rate': 7.811563169164883e-05, 'epoch': 18.32}
{'loss': 0.0495, 'grad_norm': 0.15688090026378632, 'learning_rate': 7.802997858672377e-05, 'epoch': 18.34}
{'loss': 0.046, 'grad_norm': 0.3328932523727417, 'learning_rate': 7.794432548179872e-05, 'epoch': 18.35}
{'loss': 0.0451, 'grad_norm': 0.0911266878247261, 'learning_rate': 7.785867237687366e-05, 'epoch': 18.36}
{'loss': 0.0426, 'grad_norm': 0.08469833433628082, 'learning_rate': 7.777301927194861e-05, 'epoch': 18.38}
{'loss': 0.0466, 'grad_norm': 0.10828102380037308, 'learning_rate': 7.768736616702356e-05, 'epoch': 18.39}
{'loss': 0.055, 'grad_norm': 0.1008032038807869, 'learning_rate': 7.760171306209851e-05, 'epoch': 18.4}
{'loss': 0.0521, 'grad_norm': 0.11122596263885498, 'learning_rate': 7.751605995717344e-05, 'epoch': 18.41}
{'loss': 0.0539, 'grad_norm': 0.12765462696552277, 'learning_rate': 7.734475374732334e-05, 'epoch': 18.44}
{'loss': 0.0509, 'grad_norm': 0.11075412482023239, 'learning_rate': 7.725910064239829e-05, 'epoch': 18.45}
{'loss': 0.049, 'grad_norm': 0.0991068184375763, 'learning_rate': 7.717344753747324e-05, 'epoch': 18.47}
{'loss': 0.0463, 'grad_norm': 0.09860662370920181, 'learning_rate': 7.708779443254819e-05, 'epoch': 18.48}
 62%|████████████████████████████████████████████████████████████████████▎                                          | 1441/2340 [39:22<24:43,  1.65s/it]
{'loss': 0.0474, 'grad_norm': 0.10404212027788162, 'learning_rate': 7.700214132762314e-05, 'epoch': 18.49}
{'loss': 0.0525, 'grad_norm': 0.12240322679281235, 'learning_rate': 7.691648822269808e-05, 'epoch': 18.5}
{'loss': 0.0559, 'grad_norm': 0.12415142357349396, 'learning_rate': 7.683083511777303e-05, 'epoch': 18.52}
{'loss': 0.0462, 'grad_norm': 0.09840106219053268, 'learning_rate': 7.674518201284797e-05, 'epoch': 18.53}
{'loss': 0.0536, 'grad_norm': 0.10454678535461426, 'learning_rate': 7.665952890792292e-05, 'epoch': 18.54}
{'loss': 0.0479, 'grad_norm': 0.09658614546060562, 'learning_rate': 7.657387580299786e-05, 'epoch': 18.56}
{'loss': 0.0518, 'grad_norm': 0.09835190325975418, 'learning_rate': 7.648822269807281e-05, 'epoch': 18.57}
{'loss': 0.0451, 'grad_norm': 0.09944462031126022, 'learning_rate': 7.640256959314776e-05, 'epoch': 18.58}
{'loss': 0.0494, 'grad_norm': 0.0975441038608551, 'learning_rate': 7.63169164882227e-05, 'epoch': 18.6}
{'loss': 0.0515, 'grad_norm': 0.11534483730792999, 'learning_rate': 7.623126338329764e-05, 'epoch': 18.61}
{'loss': 0.0495, 'grad_norm': 0.10655287653207779, 'learning_rate': 7.614561027837259e-05, 'epoch': 18.62}
 62%|████████████████████████████████████████████████████████████████████▉                                          | 1452/2340 [39:40<24:20,  1
 62%|███████████████████▏           | 1453/2340 [39:41<24:24,  1.65s/it]
{'loss': 0.0505, 'grad_norm': 0.10703655332326889, 'learning_rate': 7.605995717344754e-05, 'epoch': 18.63}
{'loss': 0.0536, 'grad_norm': 0.0985875278711319, 'learning_rate': 7.597430406852248e-05, 'epoch': 18.65}
{'loss': 0.0483, 'grad_norm': 0.10852892696857452, 'learning_rate': 7.588865096359743e-05, 'epoch': 18.66}
{'loss': 0.0474, 'grad_norm': 0.10056263208389282, 'learning_rate': 7.580299785867238e-05, 'epoch': 18.67}
{'loss': 0.0446, 'grad_norm': 0.08136330544948578, 'learning_rate': 7.571734475374733e-05, 'epoch': 18.69}
{'loss': 0.0743, 'grad_norm': 0.4700925052165985, 'learning_rate': 7.563169164882228e-05, 'epoch': 18.7}
{'loss': 0.0472, 'grad_norm': 0.12339452654123306, 'learning_rate': 7.554603854389723e-05, 'epoch': 18.71}
{'loss': 0.0598, 'grad_norm': 0.12150133401155472, 'learning_rate': 7.546038543897217e-05, 'epoch': 18.72}
{'loss': 0.049, 'grad_norm': 0.08838790655136108, 'learning_rate': 7.537473233404711e-05, 'epoch': 18.74}
{'loss': 0.0547, 'grad_norm': 0.11263693124055862, 'learning_rate': 7.528907922912206e-05, 'epoch': 18.75}
{'loss': 0.0546, 'grad_norm': 0.11230486631393433, 'learning_rate': 7.520342612419701e-05, 'epoch': 18.76}
{'loss': 0.0428, 'grad_norm': 0.09403973817825317, 'learning_rate': 7.511777301927196e-05, 'epoch': 18.78}
{'loss': 0.0513, 'grad_norm': 0.10137910395860672, 'learning_rate': 7.50321199143469e-05, 'epoch': 18.79}
{'loss': 0.0614, 'grad_norm': 0.12792018055915833, 'learning_rate': 7.494646680942184e-05, 'epoch': 18.8}
{'loss': 0.0584, 'grad_norm': 0.1379830688238144, 'learning_rate': 7.486081370449679e-05, 'epoch': 18.82}
{'loss': 0.053, 'grad_norm': 0.11468728631734848, 'learning_rate': 7.477516059957174e-05, 'epoch': 18.83}
{'loss': 0.0509, 'grad_norm': 0.126125767827034, 'learning_rate': 7.468950749464668e-05, 'epoch': 18.84}
{'loss': 0.0517, 'grad_norm': 0.11084531247615814, 'learning_rate': 7.460385438972163e-05, 'epoch': 18.85}
{'loss': 0.0489, 'grad_norm': 0.08931280672550201, 'learning_rate': 7.451820128479658e-05, 'epoch': 18.87}
{'loss': 0.0535, 'grad_norm': 0.12401656806468964, 'learning_rate': 7.443254817987153e-05, 'epoch': 18.88}
{'loss': 0.0488, 'grad_norm': 0.10163503140211105, 'learning_rate': 7.434689507494646e-05, 'epoch': 18.89}
{'loss': 0.0587, 'grad_norm': 0.11797633767127991, 'learning_rate': 7.426124197002143e-05, 'epoch': 18.91}
{'loss': 0.0577, 'grad_norm': 0.10102040320634842, 'learning_rate': 7.417558886509637e-05, 'epoch': 18.92}
{'loss': 0.0439, 'grad_norm': 0.0800497978925705, 'learning_rate': 7.408993576017131e-05, 'epoch': 18.93}
{'loss': 0.0446, 'grad_norm': 0.09196013957262039, 'learning_rate': 7.400428265524626e-05, 'epoch': 18.94}
{'loss': 0.0622, 'grad_norm': 0.11354944854974747, 'learning_rate': 7.391862955032121e-05, 'epoch': 18.96}
{'loss': 0.0591, 'grad_norm': 0.10483067482709885, 'learning_rate': 7.383297644539614e-05, 'epoch': 18.97}
{'loss': 0.0514, 'grad_norm': 0.11420255899429321, 'learning_rate': 7.37473233404711e-05, 'epoch': 18.98}
{'loss': 0.0542, 'grad_norm': 0.12116207182407379, 'learning_rate': 7.366167023554604e-05, 'epoch': 19.0}
{'loss': 0.082, 'grad_norm': 0.31947439908981323, 'learning_rate': 7.357601713062099e-05, 'epoch': 19.0}
{'loss': 0.0415, 'grad_norm': 0.08116178214550018, 'learning_rate': 7.349036402569593e-05, 'epoch': 19.01}
{'loss': 0.0452, 'grad_norm': 0.08192940056324005, 'learning_rate': 7.340471092077088e-05, 'epoch': 19.03}
{'loss': 0.0432, 'grad_norm': 0.08963856101036072, 'learning_rate': 7.331905781584583e-05, 'epoch': 19.04}
{'loss': 0.0452, 'grad_norm': 0.0841345489025116, 'learning_rate': 7.323340471092078e-05, 'epoch': 19.05}
{'loss': 0.0528, 'grad_norm': 0.11181051284074783, 'learning_rate': 7.314775160599571e-05, 'epoch': 19.06}
{'loss': 0.0553, 'grad_norm': 0.1111675575375557, 'learning_rate': 7.306209850107066e-05, 'epoch': 19.08}
{'loss': 0.044, 'grad_norm': 0.07979225367307663, 'learning_rate': 7.297644539614561e-05, 'epoch': 19.09}
{'loss': 0.0451, 'grad_norm': 0.08685877919197083, 'learning_rate': 7.289079229122056e-05, 'epoch': 19.1}
{'loss': 0.049, 'grad_norm': 0.09240410476922989, 'learning_rate': 7.28051391862955e-05, 'epoch': 19.12}
{'loss': 0.0525, 'grad_norm': 0.10256069153547287, 'learning_rate': 7.271948608137046e-05, 'epoch': 19.13}
{'loss': 0.0456, 'grad_norm': 0.09268373996019363, 'learning_rate': 7.263383297644541e-05, 'epoch': 19.14}
{'loss': 0.0403, 'grad_norm': 0.07167787104845047, 'learning_rate': 7.254817987152034e-05, 'epoch': 19.16}
{'loss': 0.0428, 'grad_norm': 0.09374608099460602, 'learning_rate': 7.24625267665953e-05, 'epoch': 19.17}
{'loss': 0.0441, 'grad_norm': 0.0904773399233818, 'learning_rate': 7.237687366167024e-05, 'epoch': 19.18}
{'loss': 0.047, 'grad_norm': 0.09744889289140701, 'learning_rate': 7.229122055674519e-05, 'epoch': 19.19}
{'loss': 0.0531, 'grad_norm': 0.3441823124885559, 'learning_rate': 7.220556745182013e-05, 'epoch': 19.21}
{'loss': 0.0476, 'grad_norm': 0.08337536454200745, 'learning_rate': 7.211991434689508e-05, 'epoch': 19.22}
{'loss': 0.0549, 'grad_norm': 0.10636268556118011, 'learning_rate': 7.203426124197003e-05, 'epoch': 19.23}
{'loss': 0.0458, 'grad_norm': 0.0985647439956665, 'learning_rate': 7.194860813704498e-05, 'epoch': 19.25}
{'loss': 0.0516, 'grad_norm': 0.11633733659982681, 'learning_rate': 7.186295503211991e-05, 'epoch': 19.26}
{'loss': 0.0457, 'grad_norm': 0.09769601374864578, 'learning_rate': 7.177730192719486e-05, 'epoch': 19.27}
{'loss': 0.0428, 'grad_norm': 0.09643331915140152, 'learning_rate': 7.169164882226981e-05, 'epoch': 19.28}
{'loss': 0.0515, 'grad_norm': 0.10920308530330658, 'learning_rate': 7.160599571734475e-05, 'epoch': 19.3}
{'loss': 0.0428, 'grad_norm': 0.08625952154397964, 'learning_rate': 7.15203426124197e-05, 'epoch': 19.31}
{'loss': 0.0451, 'grad_norm': 0.1085382029414177, 'learning_rate': 7.143468950749465e-05, 'epoch': 19.32}
{'loss': 0.0453, 'grad_norm': 0.09616663306951523, 'learning_rate': 7.13490364025696e-05, 'epoch': 19.34}
{'loss': 0.0552, 'grad_norm': 0.18666082620620728, 'learning_rate': 7.126338329764454e-05, 'epoch': 19.35}
{'loss': 0.0527, 'grad_norm': 0.09885969012975693, 'learning_rate': 7.11777301927195e-05, 'epoch': 19.36}
{'loss': 0.052, 'grad_norm': 0.2514151334762573, 'learning_rate': 7.109207708779444e-05, 'epoch': 19.38}
{'loss': 0.0553, 'grad_norm': 0.1712953746318817, 'learning_rate': 7.100642398286938e-05, 'epoch': 19.39}
{'loss': 0.0467, 'grad_norm': 0.09981397539377213, 'learning_rate': 7.092077087794433e-05, 'epoch': 19.4}
{'loss': 0.047, 'grad_norm': 0.10011923313140869, 'learning_rate': 7.083511777301928e-05, 'epoch': 19.41}
{'loss': 0.0492, 'grad_norm': 0.09304609149694443, 'learning_rate': 7.074946466809423e-05, 'epoch': 19.43}
{'loss': 0.0493, 'grad_norm': 0.0975593626499176, 'learning_rate': 7.066381156316916e-05, 'epoch': 19.44}
{'loss': 0.0455, 'grad_norm': 0.1036168783903122, 'learning_rate': 7.057815845824411e-05, 'epoch': 19.45}
{'loss': 0.0455, 'grad_norm': 0.09263830631971359, 'learning_rate': 7.049250535331906e-05, 'epoch': 19.47}
{'loss': 0.0425, 'grad_norm': 0.08963599801063538, 'learning_rate': 7.040685224839401e-05, 'epoch': 19.48}
{'loss': 0.055, 'grad_norm': 0.1117633506655693, 'learning_rate': 7.032119914346895e-05, 'epoch': 19.49}
{'loss': 0.0508, 'grad_norm': 0.11236771196126938, 'learning_rate': 7.02355460385439e-05, 'epoch': 19.5}
{'loss': 0.0489, 'grad_norm': 0.10648569464683533, 'learning_rate': 7.014989293361885e-05, 'epoch': 19.52}
{'loss': 0.0487, 'grad_norm': 0.10140076279640198, 'learning_rate': 7.00642398286938e-05, 'epoch': 19.53}
{'loss': 0.0446, 'grad_norm': 0.08982611447572708, 'learning_rate': 6.997858672376873e-05, 'epoch': 19.54}
{'loss': 0.0484, 'grad_norm': 0.09720048308372498, 'learning_rate': 6.989293361884368e-05, 'epoch': 19.56}
{'loss': 0.047, 'grad_norm': 0.09532984346151352, 'learning_rate': 6.980728051391864e-05, 'epoch': 19.57}
{'loss': 0.049, 'grad_norm': 0.09710587561130524, 'learning_rate': 6.972162740899358e-05, 'epoch': 19.58}
{'loss': 0.0485, 'grad_norm': 0.09998270124197006, 'learning_rate': 6.963597430406853e-05, 'epoch': 19.6}
{'loss': 0.0572, 'grad_norm': 0.12133606523275375, 'learning_rate': 6.955032119914348e-05, 'epoch': 19.61}
{'loss': 0.0499, 'grad_norm': 0.10693731158971786, 'learning_rate': 6.946466809421843e-05, 'epoch': 19.62}
{'loss': 0.0469, 'grad_norm': 0.09346291422843933, 'learning_rate': 6.937901498929336e-05, 'epoch': 19.63}
{'loss': 0.0549, 'grad_norm': 0.11532603204250336, 'learning_rate': 6.929336188436831e-05, 'epoch': 19.65}
{'loss': 0.0489, 'grad_norm': 0.10263051092624664, 'learning_rate': 6.920770877944326e-05, 'epoch': 19.66}
{'loss': 0.0468, 'grad_norm': 0.09565402567386627, 'learning_rate': 6.91220556745182e-05, 'epoch': 19.67}
{'loss': 0.047, 'grad_norm': 0.09564981609582901, 'learning_rate': 6.903640256959315e-05, 'epoch': 19.69}
{'loss': 0.0562, 'grad_norm': 0.11982417851686478, 'learning_rate': 6.89507494646681e-05, 'epoch': 19.7}
{'loss': 0.0599, 'grad_norm': 0.10954340547323227, 'learning_rate': 6.886509635974305e-05, 'epoch': 19.71}
{'loss': 0.0476, 'grad_norm': 0.09268908947706223, 'learning_rate': 6.877944325481798e-05, 'epoch': 19.72}
{'loss': 0.0471, 'grad_norm': 0.0865413099527359, 'learning_rate': 6.869379014989293e-05, 'epoch': 19.74}
{'loss': 0.0446, 'grad_norm': 0.10443639755249023, 'learning_rate': 6.860813704496788e-05, 'epoch': 19.75}
{'loss': 0.0496, 'grad_norm': 0.0978323370218277, 'learning_rate': 6.852248394004283e-05, 'epoch': 19.76}
{'loss': 0.0541, 'grad_norm': 0.11206693202257156, 'learning_rate': 6.843683083511777e-05, 'epoch': 19.78}
{'loss': 0.0482, 'grad_norm': 0.10794451832771301, 'learning_rate': 6.835117773019273e-05, 'epoch': 19.79}
{'loss': 0.0563, 'grad_norm': 0.17628325521945953, 'learning_rate': 6.826552462526768e-05, 'epoch': 19.8}
{'loss': 0.0474, 'grad_norm': 0.09376416355371475, 'learning_rate': 6.817987152034261e-05, 'epoch': 19.82}
{'loss': 0.0537, 'grad_norm': 0.09192674607038498, 'learning_rate': 6.809421841541756e-05, 'epoch': 19.83}
{'loss': 0.0524, 'grad_norm': 0.12067341059446335, 'learning_rate': 6.800856531049251e-05, 'epoch': 19.84}
{'loss': 0.0674, 'grad_norm': 0.14427441358566284, 'learning_rate': 6.792291220556746e-05, 'epoch': 19.85}
{'loss': 0.0514, 'grad_norm': 0.10749723017215729, 'learning_rate': 6.78372591006424e-05, 'epoch': 19.87}
{'loss': 0.053, 'grad_norm': 0.10785066336393356, 'learning_rate': 6.775160599571735e-05, 'epoch': 19.88}
{'loss': 0.0504, 'grad_norm': 0.11772177368402481, 'learning_rate': 6.76659528907923e-05, 'epoch': 19.89}
{'loss': 0.0459, 'grad_norm': 0.08354014158248901, 'learning_rate': 6.758029978586725e-05, 'epoch': 19.91}
